,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
153,vinai-preprocessing,larger-batches-larger-learning-rate,smaller-batches-smaller-learning-rate,0.9039,0.8077354324420752,4638,4401,505,456,0.9678861696878144,0.9688949258999758
83,vinai-preprocessing,smiley-reconstruction,curriculum-reordered,0.9039,0.8077391387340859,4640,4399,507,454,0.9679752011550962,0.9691191429381647
795,smiley-reconstruction,curriculum-strict,curriculum-reordered,0.9039,0.8077284326014571,4633,4406,500,461,0.9676077112694711,0.9687677637999146
468,easiest-interleaved,drop-duplicates,smaller-batches-smaller-learning-rate,0.9039,0.8077354324420752,4638,4401,505,456,0.9676758753613877,0.9688170527027621
819,smiley-reconstruction,easiest-appended,smaller-batches-smaller-learning-rate,0.9039,0.8077327841602719,4613,4426,480,481,0.9672038885423665,0.9682269664691571
556,tags-replacement,no-easy,only-corrects,0.9038,0.8075288797152546,4633,4405,501,461,0.9681592662110495,0.9690281177572604
1204,drop-duplicates,curriculum-reordered-shuffled,only-corrects,0.9038,0.8075492392958207,4644,4394,512,450,0.9675078159624738,0.9685792916377187
1241,larger-batches-larger-learning-rate,curriculum-reordered-shuffled,curriculum-reordered,0.9038,0.8076022629041935,4659,4379,527,435,0.9677087269724611,0.96886072826007
1227,larger-batches-larger-learning-rate,curriculum-strict-shuffled,curriculum-reordered-shuffled,0.9038,0.8075636737858205,4649,4389,517,445,0.9680030509983448,0.9691525990952375
1104,baseline,curriculum-reordered-shuffled,only-corrects,0.9038,0.8075492392958207,4644,4394,512,450,0.9675078159624738,0.9685792916377187
123,vinai-preprocessing,baseline,smaller-batches-smaller-learning-rate,0.9038,0.8075443722453098,4642,4396,510,452,0.9675643359388942,0.9685928774176851
144,vinai-preprocessing,drop-duplicates,smaller-batches-smaller-learning-rate,0.9038,0.8075443722453098,4642,4396,510,452,0.9675643359388942,0.9685928774176851
781,smiley-reconstruction,no-easy,only-corrects,0.9038,0.8075278055213589,4632,4406,500,462,0.9677298944538957,0.9687706923638884
510,easiest-interleaved,curriculum-reordered-shuffled,smaller-batches-smaller-learning-rate,0.9038,0.8075467410140627,4643,4395,511,451,0.9675358058552214,0.9687161408690234
950,no-easy,curriculum-strict-shuffled,smaller-batches-smaller-learning-rate,0.9038,0.8075243754741032,4627,4411,495,467,0.9676333603348768,0.9686328204548146
1033,curriculum-strict,hardest-appended,smaller-batches-smaller-learning-rate,0.9038,0.8075334866087243,4612,4426,480,482,0.9678983339871644,0.969136673218449
1032,curriculum-strict,hardest-appended,curriculum-reordered,0.9038,0.8075319741009263,4613,4425,481,481,0.9680593108828386,0.9693504551644849
1072,baseline,larger-batches-larger-learning-rate,curriculum-reordered,0.9038,0.8075492392958207,4644,4394,512,450,0.9678800475239969,0.9689311851550377
495,easiest-interleaved,curriculum-strict-shuffled,curriculum-reordered-shuffled,0.9038,0.8075288797152546,4633,4405,501,461,0.9678430344420932,0.9690223963195737
754,corrects-interleaved,curriculum-strict-shuffled,smaller-batches-smaller-learning-rate,0.9038,0.8075429880985368,4607,4431,475,487,0.9673635249642634,0.9684389544131776
664,corrects-interleaved,smiley-reconstruction,smaller-batches-smaller-learning-rate,0.9038,0.8075241795607027,4622,4416,490,472,0.967144427526465,0.9682854952322935
1172,drop-duplicates,larger-batches-larger-learning-rate,curriculum-reordered,0.9038,0.8075492392958207,4644,4394,512,450,0.9678800475239969,0.9689311851550377
648,tags-replacement,only-corrects,smaller-batches-smaller-learning-rate,0.9038,0.8075260453432386,4630,4408,498,464,0.9674300084621908,0.9684387164477355
807,smiley-reconstruction,baseline,curriculum-reordered,0.9037,0.8073559125548316,4646,4391,515,448,0.9675622952176217,0.9687323039839877
1306,curriculum-strict-shuffled,curriculum-reordered-shuffled,smaller-batches-smaller-learning-rate,0.9037,0.8073388950126159,4639,4398,508,455,0.9673384160897828,0.968523812149348
1061,baseline,drop-duplicates,curriculum-reordered-shuffled,0.9037,0.8074874913417168,4674,4363,543,420,0.9675100567544593,0.9685659656395722
766,corrects-interleaved,curriculum-reordered-shuffled,smaller-batches-smaller-learning-rate,0.9037,0.8073263349018456,4630,4407,499,464,0.9672052090090721,0.9683101229399298
1279,mispredictions-interleaved,curriculum-strict-shuffled,smaller-batches-smaller-learning-rate,0.9037,0.807331194855196,4613,4424,482,481,0.9679327061356566,0.9691119209890362
1278,mispredictions-interleaved,curriculum-strict-shuffled,curriculum-reordered,0.9037,0.8073255862574907,4629,4408,498,465,0.9679807631209174,0.9691728510940697
601,tags-replacement,drop-duplicates,curriculum-reordered-shuffled,0.9037,0.807462466413154,4670,4367,539,424,0.9681386189134689,0.9692233933581753
806,smiley-reconstruction,baseline,only-corrects,0.9037,0.8073263349018456,4630,4407,499,464,0.9670615582371435,0.968082931702629
743,corrects-interleaved,mispredictions-interleaved,hardest-appended,0.9037,0.8073847332604264,4593,4444,462,501,0.9682251695039095,0.9694546399800785
422,easiest-interleaved,no-easy,smaller-batches-smaller-learning-rate,0.9037,0.8073282202825453,4632,4405,501,462,0.9679064968722545,0.9689538559451375
827,smiley-reconstruction,drop-duplicates,only-corrects,0.9037,0.8073263349018456,4630,4407,499,464,0.9670615582371435,0.968082931702629
858,smiley-reconstruction,curriculum-strict-shuffled,curriculum-reordered,0.9037,0.8073238851282674,4625,4412,494,469,0.9676994436913783,0.9689195983373462
580,tags-replacement,baseline,curriculum-reordered-shuffled,0.9037,0.807462466413154,4670,4367,539,424,0.9681386189134689,0.9692233933581753
828,smiley-reconstruction,drop-duplicates,curriculum-reordered,0.9037,0.8073559125548316,4646,4391,515,448,0.9675622952176217,0.9687323039839877
1164,easiest-appended,curriculum-reordered,smaller-batches-smaller-learning-rate,0.9037,0.8073241164092204,4626,4411,495,468,0.9673067248888447,0.9684500140146364
1270,mispredictions-appended,curriculum-reordered-shuffled,smaller-batches-smaller-learning-rate,0.9037,0.8073335436564343,4636,4401,505,458,0.9674968720944731,0.9686108095533005
1217,larger-batches-larger-learning-rate,mispredictions-appended,smaller-batches-smaller-learning-rate,0.9037,0.807331194855196,4613,4424,482,481,0.9678398333106855,0.9687962480651716
851,smiley-reconstruction,mispredictions-interleaved,only-corrects,0.9037,0.8073249669659873,4628,4409,497,466,0.967990826677781,0.969212713405677
837,smiley-reconstruction,larger-batches-larger-learning-rate,curriculum-reordered,0.9036,0.8071266547343127,4630,4406,500,464,0.9676944019094109,0.968793796481692
1039,curriculum-strict,curriculum-reordered-shuffled,curriculum-reordered,0.9036,0.8072019150928922,4658,4378,528,436,0.967335014887662,0.9684741996565549
543,tags-replacement,smiley-reconstruction,curriculum-reordered,0.9036,0.8071464804106632,4642,4394,512,452,0.9679384681721909,0.9691185400256817
920,no-easy,drop-duplicates,smaller-batches-smaller-learning-rate,0.9036,0.8071418821187311,4640,4396,510,454,0.9676526871657518,0.9686447349580125
1063,baseline,drop-duplicates,curriculum-reordered,0.9036,0.8071889946219293,4655,4381,525,439,0.9675375064562819,0.9686410373632016
910,no-easy,easiest-appended,smaller-batches-smaller-learning-rate,0.9036,0.8071261935121984,4617,4419,487,477,0.9676306193661087,0.9685244884138996
604,tags-replacement,drop-duplicates,smaller-batches-smaller-learning-rate,0.9036,0.8071515964976632,4644,4392,514,450,0.9675560530113764,0.9686059295328874
1276,mispredictions-interleaved,curriculum-strict-shuffled,curriculum-reordered-shuffled,0.9036,0.8071359553626727,4637,4399,507,457,0.967961616353684,0.9691401775482423
1319,hardest-appended,curriculum-reordered,smaller-batches-smaller-learning-rate,0.9036,0.8071236914736577,4623,4413,493,471,0.9679180609594654,0.969233729270812
870,smiley-reconstruction,curriculum-reordered-shuffled,curriculum-reordered,0.9036,0.8071735817279799,4651,4385,521,443,0.9675103568605289,0.9687830038984884
899,no-easy,baseline,smaller-batches-smaller-learning-rate,0.9036,0.8071418821187311,4640,4396,510,454,0.9676526871657518,0.9686447349580125
583,tags-replacement,baseline,smaller-batches-smaller-learning-rate,0.9036,0.8071515964976632,4644,4392,514,450,0.9675560530113764,0.9686059295328874
796,smiley-reconstruction,curriculum-strict,smaller-batches-smaller-learning-rate,0.9036,0.8071237853243967,4622,4414,492,472,0.9671379852495067,0.9682264460290018
1042,curriculum-strict,only-corrects,smaller-batches-smaller-learning-rate,0.9036,0.8071238916146385,4625,4411,495,469,0.9667673942678301,0.9677069748889959
1315,hardest-appended,curriculum-reordered-shuffled,curriculum-reordered,0.9036,0.8071359553626727,4637,4399,507,457,0.9678698439176343,0.9692439119136511
1205,drop-duplicates,curriculum-reordered-shuffled,curriculum-reordered,0.9035,0.8070284425449801,4663,4372,534,431,0.9676400827108332,0.9688090487226744
939,no-easy,mispredictions-interleaved,hardest-appended,0.9035,0.8069417037778229,4606,4429,477,488,0.9684243999199077,0.9695591637262203
1244,larger-batches-larger-learning-rate,only-corrects,smaller-batches-smaller-learning-rate,0.9035,0.8069240838177113,4620,4415,491,474,0.9673013629937365,0.9682902822741842
613,tags-replacement,larger-batches-larger-learning-rate,smaller-batches-smaller-learning-rate,0.9035,0.806931793322134,4634,4401,505,460,0.967805921324833,0.9688282038991721
1290,mispredictions-interleaved,curriculum-reordered-shuffled,curriculum-reordered,0.9035,0.8069909004718929,4655,4380,526,439,0.9676296990408291,0.9688395606902044
188,vinai-preprocessing,only-corrects,smaller-batches-smaller-learning-rate,0.9035,0.8069253864334593,4628,4407,499,466,0.9674301685187613,0.9683920447802956
498,easiest-interleaved,curriculum-strict-shuffled,smaller-batches-smaller-learning-rate,0.9035,0.8069250505953733,4618,4417,489,476,0.9676824176737027,0.9688434605456987
1161,easiest-appended,curriculum-reordered-shuffled,smaller-batches-smaller-learning-rate,0.9035,0.8069280079636334,4631,4404,502,463,0.9672288773744191,0.9682889884204761
1105,baseline,curriculum-reordered-shuffled,curriculum-reordered,0.9035,0.8070284425449801,4663,4372,534,431,0.9676400827108332,0.9688090487226744
871,smiley-reconstruction,curriculum-reordered-shuffled,smaller-batches-smaller-learning-rate,0.9034,0.8067513258938979,4643,4391,515,451,0.9672113711870323,0.9683923698031516
836,smiley-reconstruction,larger-batches-larger-learning-rate,only-corrects,0.9034,0.8067236105907153,4621,4413,493,473,0.9673870332730401,0.9683733037290434
820,smiley-reconstruction,drop-duplicates,larger-batches-larger-learning-rate,0.9034,0.806759955599454,4646,4388,518,448,0.967398397289538,0.9684150163051982
799,smiley-reconstruction,baseline,larger-batches-larger-learning-rate,0.9034,0.806759955599454,4646,4388,518,448,0.967398397289538,0.9684150163051982
1318,hardest-appended,only-corrects,smaller-batches-smaller-learning-rate,0.9034,0.8067279107572294,4614,4420,486,480,0.9676466050160769,0.9688592736651599
1128,easiest-appended,larger-batches-larger-learning-rate,smaller-batches-smaller-learning-rate,0.9034,0.8067269089113895,4615,4419,487,479,0.9677004240378719,0.9686753702800315
594,tags-replacement,easiest-appended,smaller-batches-smaller-learning-rate,0.9034,0.8067246784090466,4618,4416,490,476,0.9677776113189446,0.9687744072089703
1273,mispredictions-appended,curriculum-reordered,smaller-batches-smaller-learning-rate,0.9034,0.8067244151351072,4626,4408,498,468,0.9675278430408444,0.9686589831797561
1054,baseline,easiest-appended,smaller-batches-smaller-learning-rate,0.9034,0.806723513056403,4622,4412,494,472,0.9672962411834839,0.9682689741030841
873,smiley-reconstruction,only-corrects,smaller-batches-smaller-learning-rate,0.9034,0.8067244151351072,4626,4408,498,468,0.9666956289030796,0.9678164158983033
185,vinai-preprocessing,curriculum-reordered-shuffled,curriculum-reordered,0.9034,0.8067971367646485,4656,4378,528,438,0.9679693190761343,0.9690574601340276
1119,easiest-appended,drop-duplicates,smaller-batches-smaller-learning-rate,0.9034,0.806723513056403,4622,4412,494,472,0.9672962411834839,0.9682689741030841
1191,drop-duplicates,curriculum-strict-shuffled,curriculum-reordered-shuffled,0.9034,0.8067971367646485,4656,4378,528,438,0.9679448704350064,0.9691019278495366
1091,baseline,curriculum-strict-shuffled,curriculum-reordered-shuffled,0.9034,0.8067971367646485,4656,4378,528,438,0.9679448704350064,0.9691019278495366
1321,corrects-appended,curriculum-reordered-shuffled,curriculum-reordered,0.9033,0.8065486551814496,4602,4431,475,492,0.9673934955570698,0.9684991315636663
859,smiley-reconstruction,curriculum-strict-shuffled,smaller-batches-smaller-learning-rate,0.9033,0.8065243367899483,4618,4415,491,476,0.9672694317079429,0.9684236413510243
1293,mispredictions-interleaved,only-corrects,smaller-batches-smaller-learning-rate,0.9033,0.8065240933889936,4625,4408,498,469,0.9676448443938026,0.9688184992369746
1062,baseline,drop-duplicates,only-corrects,0.9032,0.8063392849494646,4637,4395,511,457,0.9669351935748172,0.9678270917180726
1229,larger-batches-larger-learning-rate,curriculum-strict-shuffled,curriculum-reordered,0.9032,0.8063262427358336,4628,4404,502,466,0.9679009349064335,0.9689873784436182
434,easiest-interleaved,curriculum-strict,curriculum-reordered,0.9032,0.8063247659488239,4626,4406,500,468,0.9676741747603271,0.9687663538977423
1308,curriculum-strict-shuffled,only-corrects,smaller-batches-smaller-learning-rate,0.9031,0.8061235526884358,4623,4408,498,471,0.9669239496007469,0.9679906649565673
1040,curriculum-strict,curriculum-reordered-shuffled,smaller-batches-smaller-learning-rate,0.9031,0.806149598728985,4641,4390,516,453,0.9672217948711792,0.9683394883962083
1193,drop-duplicates,curriculum-strict-shuffled,curriculum-reordered,0.9031,0.8061344947296507,4634,4397,509,460,0.967914619743202,0.9690700588275505
1093,baseline,curriculum-strict-shuffled,curriculum-reordered,0.9031,0.8061344947296507,4634,4397,509,460,0.967914619743202,0.9690700588275505
435,easiest-interleaved,curriculum-strict,smaller-batches-smaller-learning-rate,0.9031,0.806123745160467,4618,4413,493,476,0.967567056900591,0.968681204550726
1309,curriculum-strict-shuffled,curriculum-reordered,smaller-batches-smaller-learning-rate,0.903,0.80592333368392,4622,4408,498,472,0.9674211053154627,0.9686367658663385
513,easiest-interleaved,curriculum-reordered,smaller-batches-smaller-learning-rate,0.903,0.8059260367365941,4627,4403,503,467,0.9675464296100814,0.9687541428791007
1064,baseline,drop-duplicates,smaller-batches-smaller-learning-rate,0.903,0.8059535216403427,4642,4388,518,452,0.9668016063597519,0.9678029720791372
1173,drop-duplicates,larger-batches-larger-learning-rate,smaller-batches-smaller-learning-rate,0.9029,0.8057379201267365,4635,4394,512,459,0.9674317290703227,0.9684435545268237
1073,baseline,larger-batches-larger-learning-rate,smaller-batches-smaller-learning-rate,0.9029,0.8057379201267365,4635,4394,512,459,0.9674317290703227,0.9684435545268237
1088,baseline,mispredictions-interleaved,smaller-batches-smaller-learning-rate,0.9028,0.8055317406885636,4631,4397,509,463,0.9679708596206242,0.9691237931454034
1143,easiest-appended,mispredictions-interleaved,smaller-batches-smaller-learning-rate,0.9028,0.805538150239275,4604,4424,482,490,0.967903455797417,0.9690272344829882
988,curriculum-strict,easiest-appended,smaller-batches-smaller-learning-rate,0.9028,0.8055423655029997,4602,4426,480,492,0.9672471438305155,0.9682108195082364
1188,drop-duplicates,mispredictions-interleaved,smaller-batches-smaller-learning-rate,0.9028,0.8055317406885636,4631,4397,509,463,0.9679708596206242,0.9691237931454034
649,tags-replacement,curriculum-reordered,smaller-batches-smaller-learning-rate,0.9027,0.8053418434296509,4636,4391,515,458,0.967860200509268,0.9690407106885273
838,smiley-reconstruction,larger-batches-larger-learning-rate,smaller-batches-smaller-learning-rate,0.9026,0.8051315130618281,4630,4396,510,464,0.9673276522854238,0.9683868696850104
1025,curriculum-strict,curriculum-strict-shuffled,curriculum-reordered-shuffled,0.9026,0.8051347717259114,4632,4394,512,462,0.9673054444362816,0.9683525078493254
1328,curriculum-reordered-shuffled,curriculum-reordered,smaller-batches-smaller-learning-rate,0.9026,0.8051619255289136,4643,4383,523,451,0.9671282217987124,0.9683950537158199
